mean_values, std_dev_values, skewness_values, kurtosis_values, rms_values, zc_rate_values, spectral_centroid_values, spectral_bandwidth_values, spectral_skewness_values, spectral_kurtosis_values, mean_rr_intervals, sdnn_values, rmssd_values, category
-0.00280192057291667,0.143751621353419,4.04059270652097,22.4739321540056,0.143772936801681,0.00433369447453954,199.940701306807,193.603515815382,28.2745108055967,1098.08384210207,0.157888888888889,0.391425808503993,0.595809974018281,0
-0.00241678873697917,0.109386950381605,4.79991143460879,32.3757161237543,0.10940908854468,0.00366697224768731,199.919070989011,192.623985192802,20.4250051903641,676.18721771156,0.180128205128205,0.471227874031083,0.712476032420876,0
-0.00230122884114583,0.114333834656416,2.0345689872728,8.63653462726046,0.114352228003106,0.00366697224768731,199.935665906145,193.448138262849,12.5413127862915,229.11146511739,0.105589285714286,0.275653932614422,0.416294565031243,0
-0.00189839680989583,0.187243014565763,1.81768005822875,10.271101210605,0.187244836382512,0.0070005833819485,199.996108180239,193.082774325458,19.9380725532811,520.648582383032,0.120372983870968,0.270390868292252,0.417280512743873,0
-0.00218343098958333,0.107299410291268,4.51719146994175,29.9754671666222,0.107317153286195,0.00366697224768731,199.933872535233,192.691050575507,20.135781106918,570.558128829624,0.185957792207792,0.482096049712124,0.729785367766809,0
0.00368001302083333,0.14859512701814,3.81111667362762,23.5500241504901,0.14863449877711,0.00516709725810484,199.894058123232,191.344541761651,10.9022576711207,158.745996484536,0.150963541666667,0.350583539310616,0.538638359869136,0
-0.0018902587890625,0.116443378654892,4.59080489848177,29.9364781760477,0.116453868931664,0.00383365280440037,199.963969237322,192.501107198125,21.1293749742021,714.782053100212,0.175853293413174,0.463956658599017,0.700697049673885,0
-0.00233988444010417,0.202294959726819,4.61027612896842,27.4562516685167,0.20230006307259,0.00558379864988749,199.989909481344,190.395395921614,16.1123404644264,368.040927300077,0.142803398058253,0.332845179622828,0.511012684201316,0
-0.00455810546875,0.13754128858451,2.60218121913743,14.6107361900587,0.13761106759189,0.00366697224768731,199.797221787355,195.327876979713,36.4228074374796,1728.69719535119,0.186257961783439,0.492950271212144,0.744289477907002,0
0.00337565104166667,0.32870923855145,2.98584632900741,13.9550416135264,0.32871287529099,0.00716726393866155,199.995574594491,192.987412639939,22.333874452228,711.012086884101,0.0882313432835822,0.232268304622095,0.350201182555789,0
-0.001971435546875,0.122498161504066,3.3063763262606,20.6747030146273,0.122508920682099,0.00366697224768731,199.964872090871,193.801231362027,57.5806598485502,3925.19728900645,0.178108974358974,0.463253864405558,0.700915990548405,0
-0.0020233154296875,0.119000877046367,1.93345459121938,8.12074248860593,0.119013118782781,0.0045003750312526,199.958857958032,194.1369291254,15.0361675643054,324.492757313506,0.126140350877193,0.3137578017969,0.477070724076551,0
0.000651448567708333,0.319039225771974,3.521449069516,16.7198673514441,0.319026597319804,0.00666722226852238,200.015834042956,192.819569721299,25.2190883920487,814.332073945419,0.0943203883495146,0.247095020115911,0.37286540736972,0
-0.00192769368489583,0.120167717733548,2.22765470802959,9.40354954341098,0.120178172026094,0.0053337778148179,199.965205535543,193.418024377504,11.4671086113938,176.372188603492,0.114871031746032,0.288424174120787,0.437872266207788,0
-0.0009210205078125,0.190402511161044,3.77602906713309,20.0375543855994,0.190396805231038,0.00666722226852238,200.011987628675,191.079671233353,14.5212899948151,319.477504924017,0.11647233201581,0.270993782555663,0.415881879979446,0
-0.00192179361979167,0.121360242382754,4.22663829848325,26.8400686520754,0.121370401510755,0.00383365280440037,199.966519999283,193.092396921804,27.0120003766698,935.401870276736,0.16941265060241,0.447166323767477,0.675257582726994,0
-0.00192423502604167,0.176515907483896,2.09157579487646,9.49999851230075,0.176519040861033,0.00566713892824402,199.992899691021,193.791189237096,34.2499473472796,1343.64401779571,0.134209302325581,0.319878431065187,0.489388625363845,0
-0.0029736328125,0.171192050030099,3.93885765374702,22.9207143656085,0.171210742242162,0.00550045837153096,199.956331731428,191.589685089725,9.636360851158,122.614852072463,0.142766990291262,0.352114849719305,0.536200840603047,0
0.00178629557291667,0.317934429589945,3.28075380225677,14.8612631291362,0.317926200312952,0.00750062505208767,200.010353828643,192.755338053961,14.1580363242881,310.824113680813,0.0839194915254238,0.231991732999068,0.347758758898945,0
0.000899251302083333,0.312259332442634,3.55205025993448,17.2154142936214,0.312247616259168,0.00633386115509626,200.015009117975,192.896800753059,24.308746806255,869.681030554391,0.0977926421404683,0.263548278524952,0.396405991038914,0
-0.00293599446614583,0.1081892825929,1.63860731927105,6.95946513098811,0.108224606820257,0.00133344445370448,199.869462357859,192.614463933935,11.468623864604,189.233587879988,0.130349099099099,0.285773374715031,0.442912575768351,0
-0.00274698893229167,0.115322594903109,2.2674206163637,10.1995636252743,0.115350503112496,0.00366697224768731,199.903234636898,194.652868437319,42.8209172073146,2365.27237763201,0.148214285714286,0.353490107938336,0.540919208148121,0
-0.00187113444010417,0.126414114997981,4.46526939757241,26.9136412628118,0.126422695367999,0.00483373614467872,199.972852726116,192.024754929498,27.0070313179212,1095.91181889699,0.141548780487805,0.371365983481566,0.560967083372501,0
-0.00134562174479167,0.122143564416699,4.11535179917512,25.6681190014402,0.122145887250052,0.00400033336111343,199.992393321402,192.953215331146,27.6554688484771,951.287936250096,0.171052631578947,0.447719289197489,0.676800811343555,0
-0.00254435221354167,0.104004100698973,4.80039209377853,32.2362129025223,0.104030886211621,0.00366697224768731,199.897022642785,192.287381428989,14.3333563581384,322.185903372666,0.187116666666667,0.477987578875523,0.724960945488253,0
