mean_values, std_dev_values, skewness_values, kurtosis_values, rms_values, zc_rate_values, spectral_centroid_values, spectral_bandwidth_values, spectral_skewness_values, spectral_kurtosis_values, mean_rr_intervals, sdnn_values, rmssd_values, Category
-0.003123169,0.116536063,-0.007746383,4.73410115,0.116573052,0.000166681,199.873099,193.6413261,21.40340457,709.2124589,0.102293103,0.261466619,0.395281015,0
-0.001817017,0.120200276,0.457824107,3.95425679,0.120209001,0.000500042,199.9709687,195.9683904,75.3624801,5778.339417,0.107527881,0.296289907,0.444266176,0
-0.002242839,0.151478726,1.094312117,15.38656489,0.151489019,0.005000417,199.9728251,194.6898886,11.96792027,192.1559499,0.119826531,0.325545169,0.489492774,0
0.005061035,0.37216314,1.030992536,5.430513164,0.372182045,0.012834403,199.9796823,193.4134487,22.41293628,693.5291842,0.102847222,0.201000678,0.314882106,0
0.003538005,0.086563025,-0.740811297,16.38241433,0.086631693,0,199.6830655,192.8183636,21.84328383,686.430061,0.136425234,0.308444551,0.474125152,0
-0.003689982,0.5373032,-0.400281068,4.503588811,0.537293482,0.004500375,200.0072341,197.3917927,48.81163243,2530.943147,0.063620879,0.271821148,0.374309533,0
-0.003376465,0.446173415,-0.035619566,4.868992696,0.4461676,0.015334611,200.0052131,194.6879599,16.4067168,346.3014232,0.073035714,0.148921346,0.233088562,0
-0.002414754,0.223919301,0.575643921,4.428130638,0.223922991,0.007833986,199.9934078,194.9876642,21.38524848,593.5120315,0.08689911,0.219740594,0.33295747,0
-0.000112915,0.275585783,2.630753962,13.53726025,0.275574323,0.006500542,200.0166345,194.0444437,26.07926757,1149.487462,0.095246711,0.255605516,0.384615448,0
0.003114014,0.080435187,-1.201267669,24.63678334,0.080492094,0,199.7173032,192.6285007,14.51867494,285.5416824,0.307777778,0.593718818,0.945218136,0
-0.003364665,0.318151636,3.093662753,14.6678018,0.318156172,0.00900075,199.9942979,190.2836238,7.084615914,69.24049939,0.085510355,0.200924741,0.307512334,0
-0.002079875,0.166530175,2.805522375,14.09882406,0.166536224,0.006500542,199.9854703,191.6900054,30.60051238,1514.543342,0.107225275,0.270715059,0.410595537,0
-0.00250529,0.276686133,3.369824976,16.43057328,0.276685947,0.008500708,200.0002694,189.414825,9.354098998,134.4053092,0.0926875,0.214127604,0.3286637,0
-0.003444417,0.080270148,0.172022169,8.221890386,0.080340673,0,199.6490246,192.0641053,25.34093289,1068.776577,0.110381041,0.306434066,0.459529285,0
-0.006587321,0.496301789,-0.309252385,5.414905701,0.496324825,0.004833736,199.9814349,197.3023855,34.37587678,1406.066948,0.071641975,0.248337021,0.364592162,0
-0.001183065,0.165117007,-0.022584612,13.15296646,0.165114366,0.001166764,200.0063994,196.2781248,26.9565829,895.9422648,0.454836066,1.088426796,1.610553541,0
0.003010661,0.078618799,0.369012223,4.941847556,0.07867315,0,199.7237563,192.1121832,20.22119496,616.1365555,0.095903226,0.23317023,0.354062301,0
0.003328857,0.081003966,-2.885759013,42.50439121,0.081068965,0,199.6794217,194.2251295,14.9899172,305.9987446,0.637152778,2.72683969,3.962309166,0
-0.005360718,0.279065965,2.359872437,14.19405328,0.279105823,0.007083924,199.942882,190.6448407,9.501002266,141.6865373,0.105768551,0.252829127,0.386328302,0
-0.000977173,0.228590335,2.611224489,13.85003184,0.228582898,0.008500708,200.0130128,190.578353,8.411867465,109.0488774,0.10551444,0.225929705,0.351268148,0
-0.01272054,0.321213218,0.784745871,6.042003151,0.321451623,0.009250771,199.7034505,195.4036777,31.824524,1428.090254,0.083488701,0.194600931,0.298151885,0
-0.00161499,0.136098302,0.150999478,5.645459481,0.136102213,0.001166764,199.9885053,195.1814541,37.96233833,1735.680121,0.096701031,0.299764896,0.444439932,0
-0.002131958,0.18239363,-2.621341071,13.78971254,0.18239849,0.002166847,199.9893417,189.5528859,7.760603493,86.93969112,0.086116864,0.206767528,0.313958466,0
-0.003561198,0.271961324,1.932454109,8.35115596,0.271973308,0.012501042,199.982375,190.7902305,8.950176585,122.4191511,0.072414425,0.157523609,0.243777336,0
-0.00310262,0.159877756,-1.495762574,29.30548053,0.159901197,0.000666722,199.9413637,195.8746008,16.97861659,439.4385957,0.534090909,2.431122043,3.521225672,0
-0.002833862,0.197250742,4.368991752,30.69800171,0.197262879,0.004000333,199.9753887,190.6757356,8.542063938,100.49599,0.168667665,0.426220677,0.647212629,0
0.003426107,0.076662281,-0.669802011,22.33313568,0.07673561,0.000166681,199.6179425,193.5310883,21.55069958,673.3936349,0.415735294,0.697033032,1.064802378,0
-0.001537883,0.127413507,-1.232222508,32.24884408,0.127417479,0.000166681,199.9875304,194.5057838,10.86473306,151.6338133,0.720192308,2.10013137,2.472045552,0
-0.004660034,0.567411272,-0.558961214,3.697299098,0.567406766,0.007333944,200.0031767,198.5154541,49.83899927,3009.650715,0.103482143,0.263334728,0.398946417,0
-0.000310872,0.242017519,0.295430506,5.348223001,0.242007634,0.005833819,200.016338,196.1417479,20.0169432,541.1358119,0.104421708,0.270473872,0.408855109,0
-0.001907959,0.155935156,1.143846411,15.36344401,0.155940331,0.004667056,199.9867256,194.8423526,10.25776506,136.5718408,0.114731076,0.330905655,0.494256512,0
0.002793376,0.27060412,3.441347508,19.50429583,0.270607263,0.005833819,199.995355,191.3276261,7.463732872,74.43560676,0.115039683,0.293754119,0.444987913,0
-0.002084758,0.139669961,-2.006898101,41.79721858,0.1396797,0.000333361,199.9721116,195.9680594,14.62873455,283.4589223,0.281923077,1.424783722,2.054852306,0
-0.001279704,0.19803968,-1.622703695,23.97735808,0.198035563,0.000833403,200.0083159,196.0446643,21.39844655,679.5022962,0.234675325,1.025722735,1.487764627,0
-0.003473918,0.201521183,0.807615851,5.437412028,0.201542728,0.006833903,199.9572428,194.5094811,22.01769431,665.5377151,0.096511438,0.247966779,0.375112388,0
-0.002981974,0.280570824,2.008828849,9.634790492,0.28057498,0.010334195,199.9940749,190.9767854,11.20884984,188.8561897,0.077894737,0.186416019,0.284430297,0
0.003459473,0.084074068,-1.86544052,35.95621205,0.084141713,0.000166681,199.6785539,193.3540427,27.53865269,1257.438044,0.29502551,0.63120002,0.984750544,0
-0.002896525,0.244703006,1.445423878,20.96396701,0.244709953,0.007500625,199.9886449,193.5949142,12.64587791,218.1769754,0.107022472,0.243686215,0.375097293,0
-0.002270508,0.208226142,3.981147962,26.99130013,0.208229844,0.004500375,199.9928873,190.3810964,9.313638115,129.7684737,0.149705882,0.372698196,0.566903907,0
-0.001333008,0.153385231,-0.538635092,19.34396451,0.153384632,0.001333444,200.0015614,195.2754532,21.51312645,655.3007053,0.805285714,2.439304368,3.614688198,0
-0.002889811,0.106098161,0.946400843,21.40712092,0.10613309,0.000333361,199.8683809,194.336192,14.82456491,329.8339119,0.157352151,0.334566498,0.521619684,0
0.003431193,0.07234598,-0.041127109,5.789788775,0.07242429,0,199.5677284,191.4689681,25.72714205,1051.686164,0.097077815,0.222257389,0.340540659,0
0.003110352,0.084243245,-0.498790577,15.82515436,0.084297136,0.000166681,199.7443606,193.9562546,23.44364161,704.2471255,0.751689189,2.248258512,3.277086221,0
0.00355306,0.068678546,-1.775647878,40.95237737,0.068767535,0,199.4827135,193.6775476,29.73484041,1388.827343,0.004807692,0.008320503,0.012247449,0
-0.002822469,0.22419281,1.261980713,6.832198764,0.224201235,0.007167264,199.9849688,194.1073971,14.08427446,252.7861282,0.108198529,0.253879074,0.389019251,0
-0.001132406,0.21285133,-2.143731227,9.621797374,0.212845474,0.001166764,200.0110064,190.3140284,11.90231578,238.227467,0.095695793,0.185474343,0.288776317,0
0.003391724,0.077784061,0.182191474,6.496793378,0.077854735,0,199.6370586,190.2161791,25.45422416,1138.627564,0.074558458,0.192942195,0.291146853,0
-0.003015544,0.139269217,-1.285756559,33.74951991,0.139296059,0.000333361,199.9229292,195.5329996,15.34730608,326.5121824,0.309012346,0.733386375,0.990407587,0
-0.002377319,0.136523054,0.931966033,15.51276733,0.136538063,0.004667056,199.9560316,194.6761331,11.89888992,196.2195656,0.150320513,0.367282257,0.560007536,0
-0.002223104,0.149696623,1.888329231,9.770456756,0.149706892,0.005500458,199.9725616,194.9345211,14.51308274,286.6963984,0.110517241,0.301173858,0.452588761,0
-0.003679606,0.188012239,3.823115525,27.14009787,0.18804041,0.003500292,199.940079,191.6778349,15.82767606,497.1912709,0.194189655,0.499950074,0.757562108,0
-0.003354696,0.207903907,-1.966455021,24.86946933,0.207922309,0.001000083,199.9646001,195.4126644,18.00519337,460.7880553,0.275833333,0.788307727,1.137993503,0
-0.002993978,0.212134206,3.720929599,24.62779549,0.212146495,0.004000333,199.9768306,192.1124694,6.946492339,61.6055357,0.180844156,0.463759081,0.70297512,0
-6.37E-05,0.276096741,0.680466859,3.778321606,0.276085244,0.006500542,200.0166574,197.097644,22.50655894,633.5048141,0.083586648,0.217435048,0.328243133,0
-0.00189799,0.18717675,-2.437729042,13.70269079,0.187178573,0.005167097,199.9961024,189.2300913,7.014865313,65.44101799,0.076486842,0.193784333,0.293396878,0
-0.005111491,0.202472714,-1.520115213,22.61839627,0.20252879,0.001000083,199.8892627,195.6823816,20.2483905,565.1441965,0.616,2.319961994,3.396544341,0
-0.004789632,0.525787829,0.108842704,4.764976227,0.525787737,0.005083757,200.0000703,197.2548861,29.96837445,1052.24295,0.067656613,0.239865251,0.351541167,0
0.003732096,0.089010442,-0.797322555,17.36845363,0.089084943,0,199.6656227,193.1045524,13.90440001,247.5210484,0.366151316,0.58595043,0.898119795,0
-0.003591716,0.186129289,1.568815267,10.05101529,0.186156186,0.007667306,199.9422094,191.8856486,19.02501346,522.1938488,0.107911985,0.238930238,0.369435024,0
0.003160604,0.083708119,-1.373908765,18.28330086,0.08376428,0,199.7319018,193.5983782,17.0611018,435.6228704,0.390905172,0.696465182,1.017507436,0
-0.002221883,0.193990313,1.400897909,6.364017359,0.193994955,0.007500625,199.9904302,195.736964,15.2391671,317.1713539,0.076847545,0.2097611,0.314774829,0
-0.002918091,0.158665004,-0.850634423,22.20622535,0.158685226,0.000833403,199.94903,194.67529,14.60365389,279.444687,0.159389313,0.531896922,0.784497205,0
0.003660278,0.117210265,-2.151807617,22.93418192,0.117262522,0,199.8217842,195.2853528,16.51895261,323.325677,0.12773913,0.30153926,0.460760419,0
0.002973226,0.116842191,-1.110016027,36.18316748,0.116875148,0.000166681,199.8872253,193.5254115,19.40834148,602.0236418,0.103627622,0.211951708,0.332060685,0
-0.003164876,0.209981378,1.446071775,19.6063675,0.209996479,0.007833986,199.9712367,192.7901117,13.60594446,287.0274456,0.10522242,0.24278549,0.372919227,0
-0.003004557,0.21112105,3.545955172,23.35621674,0.211133633,0.004000333,199.9761627,192.3375208,8.471431752,100.0782085,0.182864238,0.487930955,0.73596841,0
-0.003646037,0.275783417,1.868578764,8.6837012,0.275796027,0.011500958,199.9817112,190.1324683,9.337549563,141.174024,0.07497449,0.161760809,0.250729116,0
-0.001451416,0.176681769,-1.567052931,25.99306068,0.176680369,0.000666722,200.0031699,195.9183871,15.4092464,321.9686823,0.504473684,2.232039513,3.236812496,0
-0.002201335,0.213145406,3.722724834,24.45733574,0.213147893,0.004167014,199.9953339,191.8405674,9.192759511,133.0116295,0.174161585,0.456552438,0.690055957,0
-0.001785482,0.102100514,0.072199596,5.049792906,0.102111871,0,199.9555141,194.437798,50.23178035,3081.988759,0.102944251,0.285774999,0.428387008,0
0.003582764,0.077397688,0.571205703,4.002693425,0.077477346,0,199.5889545,192.8052019,40.97424448,2248.843078,0.078516043,0.194426109,0.294621582,0
-0.006611125,0.548949002,-0.437134759,4.54408784,0.548965939,0.004833736,199.9876595,197.3683225,31.58490587,1155.432978,0.074481013,0.350827091,0.501500572,0
-0.002635498,0.112355291,-0.820288051,17.35799043,0.112381517,0,199.9066657,192.399548,16.42740056,431.9819383,0.683369565,1.360126918,1.988715609,0
-0.00149943,0.195755269,-1.273856914,19.59497163,0.195752856,0.001000083,200.0049325,196.0659194,14.80558949,275.2102022,0.2478125,1.120051993,1.596853722,0
-0.001311442,0.168809473,-1.097517694,26.43695707,0.168807533,0.000500042,200.004596,195.0719414,12.83989465,220.1787906,0.183266871,0.417600743,0.612043229,0
-0.000885417,0.234439225,1.306329465,14.65439153,0.234431129,0.009167431,200.0138149,192.6973439,11.38074145,179.3708619,0.101369048,0.226351969,0.349409973,0
-0.007234701,0.176782704,-0.383809511,13.01536745,0.17692332,0.002000167,199.6822135,195.8370478,14.77464678,290.5667832,0.3482,0.875484958,1.300278491,0
-0.002246297,0.151615726,3.093937521,16.18309357,0.151626049,0.005500458,199.9727692,193.5102415,12.60517969,219.4676217,0.150579897,0.348528669,0.535749016,0
-0.002758993,0.083823835,0.260969347,5.478659699,0.083865737,0.000166681,199.8001979,194.7260206,27.92424291,996.6649998,0.079157754,0.212114085,0.318878943,0
-0.002484131,0.07191745,0.315675801,6.532884485,0.071957345,0,199.7782908,197.9549722,24.65711664,717.08174,0.1646875,0.385518633,0.591742705,0
-0.000332235,0.159335448,-1.215851054,26.67146568,0.159329155,0.000500042,200.0157984,195.7383849,21.36200185,719.1123972,0.196771523,0.41403951,0.620798142,0
-0.003334961,0.168419532,-1.29839073,24.14971232,0.168445532,0.000666722,199.9382658,196.0026496,14.87868045,282.7583359,0.218622047,0.672082002,0.933512419,0
-0.003672485,0.213779669,1.005788652,11.24450019,0.213802305,0.006167181,199.9576532,191.0393042,11.43939374,210.7847262,0.156529255,0.325484042,0.509493365,0
-0.003226522,0.083715051,-0.168577937,7.810704815,0.08377372,0.000166681,199.7199665,193.2983648,17.57983869,451.4734783,0.130414798,0.390551659,0.580216205,0
0.003457438,0.532165097,-0.328104508,4.100166888,0.532154154,0.004667056,200.008225,197.4637225,44.69966818,2398.728864,0.07214375,0.274861234,0.401026448,0
-0.00195638,0.318576264,-0.366458279,6.391885865,0.318568997,0.005000417,200.0091247,197.1567108,15.20772947,270.6898242,0.156357527,0.399318006,0.600122116,0
-0.002415161,0.091245444,1.036611438,5.457493512,0.091273601,0,199.8766229,194.3592316,16.299956,377.737328,0.06896327,0.228639424,0.336042666,0
-0.002542318,0.160073758,1.542885807,8.817698488,0.160087276,0.006333861,199.9662237,191.2657794,11.49149327,203.9646295,0.08756079,0.241223057,0.361586791,0
-0.002104492,0.20096442,1.084226132,23.37040662,0.200967066,0.006500542,199.9947344,193.7044881,10.46030679,144.5252623,0.101927817,0.231620793,0.356564202,0
0.002643229,0.080972003,-1.816237318,22.5962173,0.081011762,0,199.8037367,193.4744639,28.34136677,1164.403064,0.520758929,1.063403511,1.533572033,0
-0.003343302,0.149591115,0.095417409,19.42047181,0.14962224,0.001000083,199.9168003,195.9626678,13.79316029,251.300016,0.273166667,0.632894304,0.87722807,0
0.003123169,0.088289672,-1.10444864,28.03022899,0.088341218,0.000166681,199.7666736,192.8947693,19.38129322,564.2822173,0.82875,1.892953323,2.884258815,0
0.003788249,0.073524267,-1.577876565,38.62739571,0.073618736,0.000166681,199.4870455,193.232683,12.77359171,235.6437036,0.640487805,1.459339771,2.239120572,0
-0.002492269,0.03543127,-2.610438224,15.64510057,0.035517343,0,199.0318068,193.1723797,11.45757627,188.2446575,0.185796178,0.430984825,0.662662474,0
-0.006605021,0.210151509,-1.192320283,7.111892516,0.210246529,0.001833486,199.8192636,191.8800841,13.4110379,256.8808875,0.121983471,0.236151812,0.348007779,0
-0.001851807,0.144831906,-1.258682174,28.16650131,0.144837709,0.000500042,199.9839721,195.7807685,14.23998162,282.4440181,0.650852273,2.128610813,2.754671139,0
-0.002822062,0.23604144,-1.843377308,25.4525741,0.236048475,0.001166764,199.9880792,194.6871984,15.73114074,303.3176085,0.39984375,1.617115234,2.341638027,0
0.000562134,0.506483756,-0.387421171,5.13695416,0.506462964,0.004333694,200.0164217,197.3286929,38.91078414,1743.881561,0.089072086,0.469463976,0.675150667,0
-0.000854085,0.320597089,0.209178779,6.504147127,0.320584868,0.009500792,200.0152484,195.9573367,17.51171601,387.5311155,0.105430108,0.228327402,0.354305291,0
-0.001210734,0.127426813,0.180425848,5.132321099,0.127427256,0.000666722,199.9986113,193.9085566,27.04544124,946.9148068,0.082303371,0.225998091,0.338739326,0
-0.001782227,0.169455791,-1.864597546,32.31140024,0.169458103,0.000500042,199.9945439,195.020869,15.78595515,338.9768596,0.480138889,1.775978799,2.603366227,0
0.001396891,0.541714123,-0.571038733,4.910256738,0.541693352,0.004333694,200.015338,197.3028324,47.96800479,2538.489186,0.077046667,0.335812718,0.486502304,0
0.003792725,0.292192349,1.806010673,24.82413168,0.292204789,0.000333361,199.9829708,198.6758109,17.42727768,328.9617414,0.625530303,3.311116265,4.764259927,0
-0.003208618,0.159310887,-0.303620775,3.858745271,0.159336559,0.000500042,199.9355586,196.448415,39.16106546,1946.003499,0.11156367,0.30351731,0.456206881,0
-0.003884481,0.262829866,1.973394385,11.33782278,0.262847619,0.0060005,199.9729839,192.8058981,15.62260791,397.1456616,0.133894009,0.340055888,0.515717598,0
-0.003058472,0.177792066,-1.388744876,21.92669604,0.177810964,0.001000083,199.9574904,195.5451164,15.22060444,300.7671794,0.15681694,0.357766573,0.551131329,0
-0.002992554,0.195553968,0.670624589,6.920847852,0.195568717,0.002333528,199.9698351,197.6025743,48.78240979,2802.4496,0.187058824,0.42512625,0.655771881,0
-0.002701213,0.183673372,0.632975919,16.83274468,0.183685582,0.001833486,199.9734133,193.3550527,11.74870005,176.6917638,0.132420455,0.248935908,0.393134939,0
-0.002556763,0.146223872,-1.773620671,36.40797059,0.146240131,0.000333361,199.9555297,194.6408344,11.14525423,156.3470716,0.288818681,0.582521499,0.869396342,0
-0.001264445,0.161921428,-0.039386679,17.0232144,0.161919618,0.000833403,200.0044707,196.7862717,23.68133787,715.9868617,0.25375,0.516271827,0.759811943,0
0.003387044,0.080536647,-0.669188906,22.99964184,0.080604486,0,199.6634934,191.8332826,9.939347325,146.8042129,0.174363636,0.319426727,0.503743986,0
-0.002402751,0.109813054,2.362778901,11.0141475,0.109834763,0.003333611,199.9209478,193.8745994,23.89520685,924.3205446,0.130266667,0.319975212,0.487404008,0
1.20E-05,0.222489985,-0.035712052,20.76265318,0.222480715,0.005833819,200.0166675,194.5700951,12.75183295,223.9741114,0.140785714,0.258354615,0.41172426,0
-0.002618205,0.207266423,3.193301572,21.4169738,0.207274323,0.003833653,199.984754,193.0393264,9.991232233,144.7272617,0.217714844,0.58356561,0.880035175,0
0.00240682,0.511946346,-0.760178865,8.52432611,0.511930672,0.016001333,200.0122469,195.6690887,18.33176965,427.1799839,0.075554847,0.15586497,0.243493529,0
-0.002992147,0.09171633,0.049778826,7.912469335,0.091761305,0.000166681,199.8039948,193.2607793,13.40964273,240.6414707,0.122723404,0.340779771,0.509558685,0
0.003199463,0.115780016,-1.698914991,42.88364437,0.115819392,0.000166681,199.8640318,193.5005004,12.15354666,201.5742738,0.17890625,0.375785518,0.566112682,0
-0.002218628,0.148105785,1.787315824,11.25097258,0.148116231,0.005000417,199.9717904,194.597223,27.38339727,1211.098189,0.174878049,0.382093925,0.593114246,0
-0.001760254,0.144561919,-1.812814921,44.64253549,0.144566612,0.000500042,199.9870142,195.8458616,13.58527214,256.5510368,0.362352941,1.838031924,2.649696351,0
-0.007814738,0.311693112,1.412672324,10.10206319,0.311778078,0.007333944,199.8910061,191.7047204,24.97617781,1019.474875,0.111688931,0.264762392,0.405134609,0
-0.002789714,0.248910405,2.616675366,17.02240648,0.248915667,0.005333778,199.9915445,190.9889952,8.033245862,90.04023951,0.137112676,0.338216652,0.51496903,0
0.003135173,0.090392996,-1.793074831,25.801484,0.090443585,0,199.7763239,193.4166011,19.85123798,588.031159,0.593040541,1.410215598,1.790942344,0
-0.002072551,0.141608156,-1.23294681,35.76087076,0.141617422,0.000500042,199.9738287,195.5691421,13.75673022,253.7200243,0.446961538,1.125907142,1.560200433,0
-0.002654419,0.144392159,0.008257845,22.97897413,0.14441054,0.004000333,199.9490897,195.4158761,19.65340183,625.4719515,0.149559585,0.385367959,0.583519706,0
-0.001731161,0.135367005,-0.945397229,30.70138362,0.135372434,0.000333361,199.9839581,194.5036751,19.1768367,532.1462075,0.606647727,1.546577988,2.082648484,0
-0.003276978,0.299304761,1.424009019,10.09811285,0.299310229,0.007000583,199.9926924,192.1312926,28.46996203,1112.9422,0.110601145,0.258873733,0.396853223,0
-0.001954142,0.147910493,2.683831106,12.81022101,0.147917239,0.008500708,199.9817588,192.0049791,12.99353931,280.2307433,0.096666667,0.205411442,0.319657891,0
-0.005027466,0.47050243,-0.28276771,5.874474135,0.470509685,0.005500458,199.9938317,197.6738143,28.96224513,1145.957752,0.089826807,0.274433755,0.404014644,0
-0.002526449,0.390548654,-0.066102276,6.977447103,0.390540553,0.004917076,200.0082975,197.0859706,18.47092789,438.1705714,0.172299383,0.559258117,0.826777541,0
-0.004553019,0.25192521,2.578922282,16.11315402,0.251955854,0.006333861,199.9513526,190.5566732,7.638407982,77.95466001,0.118356855,0.283409774,0.433124126,0
-0.002778727,0.133315825,-1.469950058,31.57458341,0.133339226,0.000500042,199.9298036,193.4900491,13.11169825,255.7778206,0.164111446,0.379411128,0.559715025,0
-0.001113281,0.44620478,-0.013293246,5.354941226,0.446187576,0.005000417,200.0154229,197.4429532,37.99674155,1774.267719,0.084514331,0.507674826,0.727298521,0
-0.001020711,0.226807065,2.133867939,10.60450616,0.226799912,0.009667472,200.0126168,189.8015288,16.65774426,550.7723799,0.087708333,0.19431374,0.300133179,0
-0.008284912,0.207437057,3.893034743,28.15641036,0.207593801,0.003500292,199.6980919,191.4950797,8.672846578,124.9276782,0.189965753,0.492262544,0.745262624,0
0.003485921,0.074508006,-1.331689359,33.7523596,0.074586406,0.000166681,199.5797681,193.5651844,12.1203176,188.8404828,0.634256757,1.437130733,1.956726114,0
-0.000382487,0.155066531,-1.496226401,32.29245657,0.155060542,0.000500042,200.015451,194.8697251,22.65279823,855.405294,0.501415094,1.441389263,1.949696845,0
-0.002874349,0.079026459,1.895703195,8.967399623,0.079075424,0,199.7523894,193.6245013,15.53013627,344.0916959,0.072449239,0.257242974,0.376019226,0
-0.002643433,0.19086735,2.231120853,11.33615817,0.190877702,0.007000583,199.9783068,193.6676473,8.779556194,101.5811661,0.138944175,0.320155081,0.492355773,0
-0.005393066,0.169525182,-1.228742629,23.99937584,0.169603885,0.000333361,199.8144285,194.8107663,17.19114581,418.634258,0.275375,0.818656509,1.211501992,0
-0.003253377,0.11065726,-0.166048293,9.015051915,0.110700467,0.000333361,199.8439109,191.9941081,20.22739876,624.5430871,0.835,1.90974082,2.9244788,0
0.004601644,0.105318895,-1.347446653,51.53372599,0.105414992,0.000166681,199.6355255,193.7715952,11.15684187,170.1430518,0.269722222,0.606830025,0.928757712,0
0.00319458,0.076349478,-1.313997,29.63089207,0.076413104,0,199.6670788,193.2912208,14.14403905,278.8650885,0.654342105,1.245351313,1.872471719,0
-0.001889648,0.157272498,-0.864129772,21.79224279,0.157277297,0.001333444,199.9877948,196.2577709,18.97287797,493.4713488,0.526513158,1.912534538,2.807062341,0
-0.001161092,0.140844088,-2.147434021,46.81747391,0.140843005,0.000500042,200.0030746,195.5528896,13.61070129,266.3290538,0.519795918,2.673394175,3.848898821,0
-0.002438965,0.144203613,2.99724371,14.80435494,0.14421823,0.005500458,199.9594627,193.7117257,12.56328186,217.3823179,0.133479263,0.335807386,0.509905072,0
-0.001977336,0.276093663,3.236983751,15.89198299,0.27608924,0.008667389,200.0064085,189.6353599,9.200730001,140.9621501,0.089976923,0.20960358,0.32127711,0
-0.001796875,0.168222578,2.666981985,13.8341898,0.168225165,0.007000583,199.9938478,193.0992062,9.734952123,143.9954122,0.112988506,0.268526205,0.410757801,0
0.003110148,0.083236478,-1.354503608,26.58478239,0.083291098,0.000166681,199.7377792,193.5760738,15.865095,353.9209087,0.256441441,0.484584704,0.743741998,0
-0.001142171,0.12530164,-0.164687117,28.24046663,0.125301625,0.000833403,200.0000487,195.2118893,11.92029707,207.2070291,0.274278846,0.604315656,0.924099109,0
-0.005624797,0.397317359,-0.456023034,9.894641132,0.397340618,0.003166931,199.9765856,197.0325891,14.77660225,258.8982949,0.110055762,0.247080239,0.380553284,0
3.64E-05,0.179462579,-1.457616216,30.63732252,0.179455105,0.001166764,200.0166598,196.2439941,13.54650104,227.7567622,0.225181818,1.275158746,1.831139154,0
0.003202108,0.085033959,-1.504835082,33.601642,0.085090687,0.000166681,199.7334154,193.0891041,14.97777125,307.2839427,0.909732143,2.138072464,2.711201985,0
-0.003222249,0.090132709,-0.264333836,7.115780386,0.090186535,0,199.7613385,193.3530104,21.2990897,663.8802888,0.11578,0.361347519,0.534973116,0
-0.003795573,0.210311055,3.569621191,23.32560707,0.21033654,0.004083674,199.9515365,192.0840667,9.056183558,129.8083119,0.17713141,0.467492867,0.706034645,0
-0.005517375,0.266402121,1.274982216,14.19236878,0.266448151,0.008667389,199.9309039,194.0185261,12.04752167,186.8058153,0.12460251,0.279901316,0.432010215,0
-0.001837362,0.172688293,-1.676068615,27.86638746,0.172690873,0.000666722,199.994026,195.822308,19.51470731,543.7644056,0.346461039,1.449269176,1.642111025,0
0.003783162,0.069520614,-1.619345111,35.38192621,0.069620582,0,199.426058,192.8794598,12.02810913,200.7467069,0.950714286,3.53854944,5.194151482,0
-0.002092489,0.31682933,0.996574411,7.214427456,0.316823039,0.006833903,200.0079432,194.4544346,25.9431966,998.1175376,0.11641,0.265913854,0.40923777,0
-0.003341268,0.12657534,-1.260640143,9.92681676,0.12661416,0,199.8773767,191.6867186,18.67224095,590.1728494,0.118202479,0.309872769,0.4669518,0
-0.001498617,0.190687445,4.210254819,31.23284756,0.190685389,0.003333611,200.0043139,191.0632731,7.181222828,67.55267291,0.209064748,0.542392903,0.821179946,0
-0.002531738,0.065759747,-1.36566387,14.24389077,0.065805727,0,199.7206103,191.4942342,10.97198428,188.9998658,0.31548913,0.717723262,1.108300848,0
0.002531535,0.067718547,-2.017573852,47.23418921,0.067763029,0.000166681,199.7375111,192.6216156,15.96438058,442.6795238,0.640609756,1.259360674,1.862711775,0
-0.000598551,0.295785196,-0.170220178,12.03738369,0.295773477,0.004000333,200.0158489,196.6758856,23.3060079,720.6708943,0.239083333,1.14710154,1.656962455,0
-0.002113851,0.1660865,-1.328019454,28.04288437,0.166093032,0.000666722,199.9842705,195.1831305,20.68683544,669.0691258,0.362280702,1.436951237,1.905536635,0
-0.00062561,0.443124796,0.249392171,6.616727411,0.443106774,0.015167931,200.0162693,194.8971564,17.83603788,442.5858429,0.076046512,0.154102375,0.237083081,0
-0.0028125,0.179832917,-1.962275713,30.61248171,0.179847417,0.001333444,199.967753,194.9999041,14.57312266,280.3949195,0.330439189,1.107430489,1.606118065,0
-0.00215861,0.078267491,1.668905145,7.817723659,0.078293993,0,199.8646281,193.2967361,12.8585432,215.735653,0.116431373,0.320929093,0.470166508,0
0.003567912,0.07898767,-0.190603998,5.198313328,0.079064924,0,199.6093565,192.1546809,17.90867879,436.8856477,0.059876543,0.171138351,0.25515338,0
-0.003870646,0.218994531,-0.126719739,7.147116315,0.219019611,0.005167097,199.9541987,196.0874331,13.84197695,244.3497503,0.137464953,0.352697559,0.53341875,0
-0.004331665,0.157543184,-1.172378928,20.7173032,0.15759616,0.000666722,199.865561,195.2310332,15.80709748,337.2890004,0.660357143,2.397505473,2.937042388,0
-0.001720785,0.180291926,3.747625993,26.75326209,0.180292625,0.003333611,199.9984474,191.7408157,8.74438225,114.848421,0.205821429,0.533416388,0.807675744,0
-0.001315511,0.297110944,3.151759889,14.66407722,0.297101477,0.009667472,200.0127466,189.3251794,7.165568492,72.02970529,0.080390836,0.186676612,0.286117239,0
